5262          60.400     5.467  ARNATVEIT
5868          60.290     5.220  BLOMSTERDALEN                 
5070          60.350     5.220  MATHOPEN                      
5881          60.370     5.220  LODDEFJORD                    
5876          60.440     5.300  EIDSVÅG I ÅSANE               
5878          60.500     5.270  MJØLKERÅEN                    
5137          60.500     5.270  MJØLKERÅEN
5090          60.480     5.330  NYBORG I ÅSANE                
5877          60.520     5.340  HYLKJE                        
5095          60.480     5.330  ULSET                         
5902          60.560     5.260  ISDALSTØ                      
5103          60.630     5.280  SEIM                          
5939          60.680     5.050  SLETTA                        
5129          60.650     4.960  TOSKA I NORDHORDLAND          
5943          60.770     4.910  AUSTRHEIM                     
5947          60.770     4.750  FEDJE
5149          60.740     5.280  MYKING                        
9995951       60.640     5.060  MANGER                        
5936          60.640     5.060  MANGER
5955          60.740     5.160  LINDÅS                        
5153          60.810     4.980  FONNES                        
5913          60.620     5.380  EIKANGERVÅG                   
5164          60.610     5.350  HJELMÅS                       
5167          60.630     5.470  OSTEREIDET                    
5170          60.810     5.810  MODALEN                       
5175          60.700     5.580  VIKANES                       
5981          60.800     5.300  MASFJORDNES                   
5186          60.830     5.630  AUSTFJORDGREND                
5187          60.680     5.390  RØDLAND                       
5986          60.840     5.280  HOSTELAND                     
5196          60.910     5.450  SOLHEIM                       
5197          60.900     5.510  HOGSVÆR                       
5984          60.880     5.570  MATREDAL                      
5199          60.860     5.510  HAUGSDAL                      
5200          60.160     5.440  OS                            
5212          60.190     5.540  SØFTELAND                     
5215          60.383     5.383  LYSEKLOSTER
5217          60.200     5.400  HAGAVIK                       
5218          60.167     5.333  NORDSTRØNO
5227          60.160     5.450  SØRE NESET                    
5216          60.150     5.380  LEPSØY                        
5291          60.520     5.430  VALESTRANDSFOSSEN             
5244          60.233     5.300  FANA
5245          60.560     5.420  RAKNESVÅG                     
5248          60.460     5.500  HAUS                          
5263          60.417     5.617  TRENGEREID
5282          60.540     5.490  LONEVÅG                       
5252          60.580     5.470  HOSANGER                      
5256          60.620     5.590  TYSSEBOTNEN                   
5888          60.420     5.470  INDRE ARNA                    
5725          60.450     5.750  VAKSDAL                       
5724          60.550     5.760  STANGHELLE                    
5723          60.630     5.940  BOLSTADØYRI                   
5275          60.650     6.100  EVANGER                       
5277          60.640     6.280  BULKEN                        
5722          60.590     5.820  DALEKVAM                      
5290          60.660     5.750  STAMNESHELLA                  
5294          60.740     5.780  EIDSLANDET                    
9995323       60.417     5.050  KLEPPESTØ                     
5300          60.417     5.050  KLEPPESTØ
5306          60.433     5.025  ERDAL
5314          60.580     4.950  KJERRGARDEN
5315          60.570     4.930  HERDLA
5326          60.500     5.200  ASK                           
5327          60.460     5.160  HAUGLANDSHELLA                
5331          60.530     4.900  RONG                          
5337          60.530     4.900  RONG
5334          60.750     4.720  HELLESØY
5336          60.380     4.850  TJELDSTØ
9995346       60.410     5.010  ÅGOTNES                       
5363          60.410     5.010  ÅGOTNES
9995371       60.270     5.080  SKOGSVÅG                      
5382          60.270     5.080  SKOGSVÅG
5353          60.300     5.117  STRAUME
5357          60.360     4.960  FJELL
5379          60.185     5.058  STEINSLAND
5378          60.222     5.156  KLOKKARVIK
5384          60.120     5.170  TORANGSVÅG                    
5393          60.100     5.250  STOREBØ                       
9995399       60.000     5.200  BEKKJARVIK                    
5397          60.000     5.200  BEKKJARVIK
9995401       59.800     5.500  STORD                         
5411          59.800     5.500  STORD
5410          59.780     5.390  SAGVÅG                        
5419          59.920     5.330  FITJAR                        
5427          60.950     5.167  URANGSVÅG
5428          59.800     5.280  FOLDRØYHAMN                   
5430          59.780     5.180  BREMNES                       
5437          59.760     5.230  FINNÅS                        
5440          59.700     5.400  MOSTERHAMN                    
5443          59.600     5.200  BØMLO                         
5444          59.590     5.150  ESPEVÆR                       
5450          59.830     5.720  SUNDE I SUNNHORDLAND          
5451          59.830     5.790  VALEN                         
5460          59.900     5.800  HUSNES                        
5463          59.930     5.880  USKEDALEN                     
5472          60.950     6.000  SEIMSFOSS
5498          59.800     5.980  MATRE                         
5476          60.120     6.280  MAURANGER                     
5495          60.120     5.160  TORANGSVÅG                    
9995501       59.500     5.300  HAUGESUND                     
5535          59.500     5.300  HAUGESUND
4892          59.500     5.300  HAUGESUND
5546          59.350     5.360  RØYKSUND                      
5547          59.300     4.900  UTSIRA                        
5550          59.550     5.350  SVEIO                         
5554          59.700     5.480  VALEVÅG                       
5570          59.440     5.620  AKSDAL                        
5578          59.480     5.740  NEDRE VATS                    
5580          59.610     5.820  ØLEN                          
5590          59.700     5.900  ETNE                          
5593          59.730     5.930  SKÅNEVIK                      
5601          60.380     6.170  NORHEIMSUND                   
5604          60.390     6.190  ØYSTESE                       
5627          60.280     6.240  JONDAL                        
5635          60.070     5.900  HATLESTRAND                   
5636          60.100     6.000  VARALDSØY                     
5640          60.240     5.740  EIKELANDSOSEN                 
5642          60.283     5.667  HOLMEFJORD
5658          60.400     5.700  ÅRLAND                        
5650          60.367     5.750  TYSSE
5672          60.230     5.680  BERGEGREND                    
5695          60.000     5.500  UGGDAL                        
5701          60.630     6.410  VOSS                          
5712          60.780     6.510  VOSSESTRAND                   
5717          60.890     6.850  GUDVANGEN                     
5730          60.570     6.920  ULVIK                         
5734          60.490     6.790  VALLAVIK                      
5736          60.520     6.700  GRANVIN                       
5739          60.470     6.600  KVANNDAL                      
5718          60.730     7.110  MYRDAL                        
5743          60.860     7.130  FLÅM                          
5745          60.880     7.190  AURLAND                       
5746          60.950     7.100  UNDREDAL                      
5747          60.910     6.900  DYRDAL                        
5749          60.930     6.840  BAKKA                         
5750          60.000     6.600  ODDA                          
5760          59.830     6.810  RØLDAL                        
5762          59.520     6.970  HORDA                         
5770          60.110     6.570  TYSSEDAL                      
5773          60.350     6.610  HOVLAND                       
5774          60.330     6.670  LOFTHUS                       
5776          60.250     6.570  NÅ                            
5777          60.380     6.630  GRIMO                         
5780          60.360     6.720  KINSARVIK                     
5782          60.430     6.770  RINGØY                        
5783          60.460     7.080  EIDFJORD                      
5784          60.420     7.070  ØVRE EIDFJORD                 
5785          60.410     7.290  VØRINGFOSS                    
5790          60.280     6.250  JONDAL                        
5797          60.420     6.610  UTNE                          
5800          61.240     7.080  SOGNDAL                       
5815          61.300     7.200  SOLVORN                       
6808          61.420     7.280  GAUPNE                        
5828          61.610     7.260  GJERDE                        
5830          61.440     7.440  LUSTER                        
5833          61.450     7.600  SKJOLDEN                      
5835          61.470     7.810  TURTAGRØ BRH.II               
5840          61.200     6.900  HERMANSVERK                   
5842          61.200     6.800  LEIKANGER                     
5844          61.200     7.020  FARDAL                        
6899          61.200     6.500  BALESTRAND                    
5854          61.300     6.600  VETLEFJORDEN                  
5860          61.100     6.600  VIK                           
6894          61.140     6.650  VANGSNES                      
5866          61.120     6.750  FEIOS                         
5867          61.000     6.900  FRESVIK                       
6882          61.270     7.800  ØVRE ÅRDAL                    
5875          61.230     7.730  ÅRDALSTANGEN                  
5878          61.170     7.520  OFREDAL                       
6854          61.190     7.240  KAUPANGER                     
5885          61.100     7.100  FRØNNINGAN                    
5890          61.040     7.470  LÆRDAL                        
5895          61.060     7.590  LJØSNE                        
5897          61.080     7.850  STEINKLEPP                    
5898          61.070     8.040  MARISTOVA BRH.II              
6993          61.230     6.050  HØYANGER                      
5910          61.000     6.400  FRAMFJORDEN                   
5917          60.550     5.033  ROSSLAND
5918          60.520     5.250  FREKHAUG
5920          61.140     6.300  NESSANE                       
5927          61.070     5.830  BJORDAL                       
5930          61.220     5.800  VADHEIM                       
5934          61.180     5.910  KYRKJEBØ                      
6946          61.120     5.490  LAVIK                         
6953          61.120     5.350  LEIRVIK I SOGN                
5942          61.160     5.300  HYLLESTAD                     
5961          61.020     5.470  BREKKE                        
5955          61.040     5.530  OPPEDAL I SOGN                
5957          60.717     5.333  MYKING
5960          60.930     5.150  DALSØYRA                      
5966          60.980     5.090  EIVINDVIK                     
5968          61.000     5.100  DINGJA                        
5970          60.900     4.840  BYRKNESØY                     
6924          61.090     4.830  HARDBAKKE                     
5985          61.120     5.010  KRAKHELLA                     
5987          61.140     6.360  STORAKERSUND                  
5994          61.030     4.740  NÅRA                          
5998          61.140     4.780  LÅGØY                         
5999          61.220     4.870  BUSKØY                        
6000          62.460     6.130  ÅLESUND                       
6010          62.500     6.400  SPJELKAVIK                    
6015          62.460     6.260  GÅSEID                        
6016          62.500     6.300  HATLANE                       
6017          62.460     6.290  ÅSESTRANDA                    
6020          62.490     6.250  VEGSUND                       
6037          62.420     6.250  EIDSNES                       
6030          62.430     6.180  LANGEVÅG                      
6035          62.430     6.260  FISKARSTRAND                  
6036          62.430     6.290  MAUSEIDVÅG                    
6040          62.550     6.070  VIGRA                         
6050          62.490     6.130  VALDERØY                      
6052          62.500     6.060  GISKE                         
6055          62.460     6.010  GODØY                         
6060          62.400     6.000  HAREID                        
6062          62.380     5.990  BRANDAL                       
6063          62.300     6.100  HJØRUNGSVÅG                   
6065          62.330     5.880  ULSTEINVIK                    
6070          62.280     5.760  TJØRVÅG                       
6064          62.280     5.880  HADDAL                        
6077          62.260     5.590  GJERDSVIKA                    
6080          62.250     5.800  GURSKØY                       
6082          62.230     5.670  GURSKEBOTN                    
6084          62.210     5.580  LARSNES                       
6087          62.200     5.400  KVAMSØY                       
6090          62.330     5.640  FOSNAVÅG                      
6095          62.330     5.740  BØLANDET                      
6096          62.380     5.660  RUNDE                         
6098          62.340     5.610  NERLANDSØY                    
6100          62.150     6.070  VOLDA                         
6120          62.120     6.020  FOLKESTAD                     
6141          62.170     5.770  ROVDE                         
6133          62.180     5.900  LAUVSTAD                      
6140          62.170     5.770  SYVDE                         
6143          62.100     5.570  FISKÅBYGD                     
6144          62.050     5.640  SYLTE                         
6146          62.040     5.530  ÅHEIM                         
6149          62.170     5.460  ÅRAM                          
6150          62.200     6.110  ØRSTA                         
6170          62.300     6.090  VARTDAL                       
6172          62.240     6.000  HÅVOLL                        
6173          62.310     6.130  NORDRE VARTDAL                
6174          62.350     6.270  BARSTADVIK                    
6177          62.370     6.310  FÆSTØY                        
6180          62.200     6.460  SÆBØ                          
6183          62.270     6.520  TRANDAL                       
6184          62.260     6.400  STORESTANDAL                  
6194          62.140     6.600  VIDDAL                        
6195          62.190     6.640  NORANGDAL                     
6200          62.310     6.920  STRANDA                       
6210          62.320     7.250  VALLDAL                       
6213          62.230     7.400  TAFJORD                       
6214          62.250     7.230  NORDAL                        
6215          62.260     7.170  EIDSDAL                       
6216          62.100     7.200  GEIRANGER                     
6218          62.070     6.870  HELLESYLT                     
6223          62.390     6.460  TUSVIK                        
6224          62.370     6.420  HUNDEIDVIK                    
6230          62.390     6.580  SYKKYLVEN                     
6240          62.480     6.810  SJØHOLT                       
6250          62.380     6.980  STORDAL                       
6252          62.340     7.070  LIABYGDA                      
6260          62.500     6.680  SKODJE                        
6264          62.550     6.550  TENNFJORD                     
6265          62.560     6.620  VATNE                         
6270          62.580     6.460  BRATTVÅG                      
6280          62.550     6.320  SYVIKGREND                    
6290          62.630     6.270  HARAMSØY                      
6292          62.610     6.210  KJERSTAD                      
6294          62.700     6.400  FJØRTOFT                      
6300          62.570     7.680  ÅNDALSNES                     
6320          62.570     7.780  ISFJORDEN                     
6330          62.360     8.050  VERMA                         
6350          62.580     7.470  EIDSBYGDA                     
6352          62.630     7.480  RØDVEN                        
6360          62.650     7.550  ÅFARNES                       
6363          62.690     7.730  MITTET                        
6364          62.720     7.930  VISTDAL                       
6370          62.700     7.450  NESJESTRANDA                  
6375          62.710     7.440  HOVDENAKKEN                   
6380          62.510     7.120  TRESFJORD                     
6383          62.550     7.200  DAUGSTAD                      
6384          62.600     7.180  VIKEBUKT                      
6385          62.490     7.570  INNFJORDEN                    
6386          62.530     7.440  MÅNDALEN                      
6387          62.590     7.300  VÅGSTRANDA                    
6390          62.520     7.080  VESTNES                       
6393          62.570     6.910  TOMREFJORD                    
6394          62.610     6.860  FIKSDAL                       
6400          62.730     7.160  MOLDE                         
6408          62.810     7.100  AUREOSEN                      
6410          62.670     6.720  MIDSUND                       
6414          62.700     6.720  RAKNES                        
6417          62.720     7.340  BOLSØYA                       
6418          62.650     7.300  SEKKEN                        
6420          62.780     6.910  AUKRA                         
6423          62.860     6.550  ONA                           
6424          62.820     6.600  SANDØY                        
6425          62.800     6.500  FINNØY I ROMSDAL              
6426          62.780     6.650  ORTEN                         
6427          62.780     6.480  HARØY                         
6428          62.720     6.480  MYKLEBOST                     
6430          62.910     6.930  BUD                           
6432          62.920     6.980  ERSHOLMEN                     
6433          62.950     7.120  HUSTAD                        
6435          62.880     7.000  HARØYSUND                     
6438          62.940     7.010  VIKAN I ROMSDAL               
6440          62.860     7.160  ELNESVÅGEN                    
6443          62.830     7.030  TORNES                        
6444          62.980     7.180  FARSTAD                       
6445          62.800     7.170  MALMEFJORDEN                  
6450          62.770     7.480  HJELSET                       
6453          62.810     7.670  KLEIVE                        
6455          62.760     7.630  KORTGARDEN                    
6460          62.790     8.300  EIDSVÅG I ROMSDAL             
6470          62.680     8.120  NAUSTE I ROMSDAL              
6472          62.470     8.180  EIKESDAL                      
6480          62.890     7.680  BATNFJORDSØRA                 
6485          62.950     7.840  TORVIKBUKT                    
6490          62.920     7.430  EIDE                          
6494          62.980     7.320  VEVANG                        
6496          62.960     7.640  STORLANDET                    
6500          63.120     7.730  KRISTIANSUND N                
6520          63.100     7.830  RENSVIK                       
6523          63.030     7.840  FREI                          
6530          63.040     7.640  BRUHAGEN                      
6532          63.020     7.570  BÅDALEN                       
6533          63.020     7.470  KÅRVÅG                        
6540          62.990     7.730  KVERNES                       
6543          62.970     7.650  ROKSET                        
6546          62.890     7.500  STEINSGRENDA                  
6550          63.070     7.660  BREMSNES                      
6552          63.210     7.600  SVEGGESUNDET                  
6553          63.070     7.670  EKKILSØY                      
6560          63.060     7.500  LANGØYNESET                   
6563          63.030     7.470  STORESANDØY                   
6566          63.050     7.510  HENDA                         
6570          63.330     8.060  INNSMØLA                      
6575          63.430     8.150  NORDVIKA PÅ SMØLA             
6577          63.440     8.060  NORDSMØLA                     
6580          63.410     7.880  VESTSMØLA                     
6585          63.520     7.950  VEIDHOLMEN                    
6586          63.350     7.900  JØSTØLEN                      
6589          63.280     8.130  EDØY                          
6590          63.110     7.880  TØMMERVÅG                     
6592          63.210     8.300  LEIRA PÅ NORDMØRE             
6594          63.210     8.250  NORDHEIM                      
6596          63.170     8.360  FUGLVÅG                       
6598          63.250     8.350  FOLDFJORDEN                   
6600          62.680     8.570  SUNNDALSØRA                   
6610          62.730     8.440  ØKSENDAL                      
6612          62.660     8.710  GRØA                          
6613          62.560     9.090  GJØRA                         
6620          62.780     8.520  ÅLVUNDEID                     
6631          62.890     7.680  BATNFJORDSØRA                 
6632          62.920     8.240  TORJULSVÅGEN                  
6633          62.940     7.780  GJEMNES                       
6635          62.870     8.320  MEISINGSET                    
6636          62.900     8.230  ANGVIK                        
6637          62.920     8.080  FLEMMA                        
6638          62.890     7.880  OSMARKA                       
6640          62.900     8.520  KVANNE                        
6642          62.930     8.460  STANGVIK                      
6645          62.820     8.680  TODALEN                       
6650          62.980     8.730  SURNADAL                      
6652          62.950     8.660  SURNA                         
6653          63.020     9.070  OØRE SURNADALEN               
6655          63.010     8.990  VINDØLA                       
6656          63.050     9.150  BOLMEN                        
6657          63.060     9.220  RINDAL                        
6658          63.110     9.340  RINDALSSKOGEN                 
6660          63.030     8.590  BÆVERFJORD                    
6667          62.970     8.540  ÅRNES PÅ NORDMØRE             
6670          63.020     7.980  OØDEGARD                      
6674          63.080     7.980  KVISVIK                       
6680          63.070     8.250  HALSANAUSTAN                  
6683          63.130     8.290  VÅGLAND                       
6684          63.140     8.500  VALSØYFJORD                   
6686          63.110     8.640  VALSØYBOTN                    
6689          63.160     8.720  ENGDAL                        
6690          63.270     8.540  AURE                          
6692          63.260     8.520  LURVIK                        
6696          63.410     8.740  KJØRVIKBUGEN                  
6697          63.340     8.670  VIHALS                        
6698          63.320     8.520  LESUND                        
6703          61.940     5.100  MÅLØY                         
6710          62.000     5.100  RAUDEBERG                     
6714          62.020     5.220  SILDA                         
6715          61.950     5.040  VÅGSVÅG                       
6730          61.880     5.560  DAVIK                         
6734          61.880     5.360  RUGSUND                       
6737          61.850     5.680  ÅLFOTEN                       
6740          62.040     5.360  SELJE                         
6743          62.070     5.450  ÅRSHEIM                       
6750          62.120     5.340  STADTLANDET                   
6760          61.940     5.400  BRYGGJA                       
6770          61.900     6.000  NORDFJORDEID                  
6829          61.730     5.920  HYEN                          
6790          61.950     6.520  HORNINDAL                     
6794          61.900     6.400  HOLMØYANE                     
6795          61.860     6.510  BLAKSÆTER                     
6800          61.440     5.860  FØRDE                         
6963          61.340     5.260  DALE I SUNNFJORD              
6977          61.370     5.680  BYGSTAD                       
6816          61.390     5.560  SUNDE I DALSFJORD             
6823          61.240     5.380  NAUTSUND                      
6973          61.320     5.820  SANDE I SUNNFJORD             
6834          61.360     5.810  SKILBREI                      
6836          61.330     6.100  VIKSDALEN                     
6837          61.400     6.150  HOLSEN                        
6840          61.480     6.100  VASSENDEN                     
6850          61.560     6.470  SKEI I JØLSTER                
6855          61.500     6.200  ÅLHUS                         
6860          61.760     6.220  SANDANE                       
6865          61.730     6.400  BREIM                         
6826          61.720     6.500  BYRKJELO                      
6788          61.820     6.800  OLDEN                         
6873          61.800     6.500  UTVIK                         
6793          61.830     6.600  INNVIK                        
6876          61.680     6.800  OLDEDALEN                     
6878          61.870     6.860  LOEN                          
6880          61.920     6.710  STRYN                         
6900          61.600     5.030  FLORØ                         
6727          61.840     4.980  BREMANGER                     
6915          61.700     5.000  BOTNANE                       
6916          61.710     4.900  HOVDEVÅG                      
6920          61.570     4.800  ROGNALDSVÅG                   
6919          61.500     5.000  TANSØY                        
6925          61.590     4.810  SØR-SKORPA                    
6927          61.630     4.860  BATALDEN                      
6723          61.770     5.300  SVELGEN                       
6932          61.740     5.170  KJELKENES                     
6940          61.580     5.490  EIKEFJORD                     
6943          61.500     5.700  NAUSTDAL                      
6957          61.590     5.210  NYTTINGNES                    
6914          61.500     5.100  SVANØYBUKT                    
6984          61.430     5.190  STONGFJORDEN                  
6976          61.470     5.400  KVAMMEN                       
6977          61.440     5.630  ERVIK                         
6980          61.340     5.060  ASKVOLL                       
6982          61.360     5.150  HOLMEDAL                      
6983          61.340     4.990  KUMLE                         
6985          61.350     4.890  ATLØY                         
6986          61.300     4.700  VÆRLANDET                     
6987          61.290     4.630  BULANDET                      
6990          61.360     5.000  KORSSUND                      
7000          63.420    10.400  TRONDHEIM                     
7042          63.440    10.320  TROLLA                        
7050          63.430    10.510  CHARLOTTENLUND                
7053          63.420    10.550  RANHEIM                       
7060          63.280    10.480  KLÆBU                         
7062          63.360    10.460  BJØRKMYR                      
7064          63.340    10.520  BRATSBERG                     
7070          63.410    10.160  BOSBERG                       
7074          63.350    10.180  SPONGDAL                      
7080          63.350    10.350  HEIMDAL                       
7083          63.340    10.320  LEINSTRAND                    
7084          63.310    10.300  MELHUS                        
7085          63.160    10.110  KORSVEGEN                     
7086          63.110    10.000  GÅSEBAKKEN                    
7093          63.110    10.280  HOVIN I GAULDAL               
7095          63.190    10.320  LER                           
7096          63.230    10.300  KVÅL                          
7097          63.250    10.290  SØBERG                        
7100          63.580     9.960  RISSA                         
7105          63.500     9.990  STADSBYGD                     
7110          63.670     9.880  FEVÅG                         
7112          63.620     9.880  HASSELVIKA                    
7113          63.740    10.110  HUSBYSJØEN                    
7114          63.740    10.110  RÅKVÅG                        
7120          63.670    10.630  LEKSVIK                       
7125          63.560    10.210  VANVIKAN                      
7130          63.690     9.670  BREKSTAD                      
7140          63.720     9.720  OPPHAUG                       
7142          63.710     9.640  UTHAUG                        
7150          63.670     9.430  STORFOSNA                     
7152          63.640     9.340  KRÅKVÅG                       
7153          63.640     9.530  GARTEN                        
7160          63.740     9.740  BJUGN                         
7165          63.820     9.690  OKSVOLL                       
7167          63.830     9.760  VALLERSUND                    
7168          63.880     9.920  LYSØYSUNDET                   
7170          63.970    10.240  ÅFJORD                        
7172          63.980    10.420  BY I ÅSFJORD                  
7176          64.020     9.940  LINESØYA                      
7177          64.030    10.130  REVSNES                       
7178          64.060     9.980  STOKKØY I FOSNA               
7180          64.180    10.270  ROAN                          
7183          64.150    10.240  NESVALEN                      
7186          64.120    10.220  SKJØRA                        
7190          64.240    10.470  BESSAKER                      
7194          64.180    10.390  BRANDSFJORD                   
7200          63.290     9.090  KYRKSÆTERØRA                  
7203          63.210     8.980  VINJEØRA                      
7205          63.200     8.870  STAURSET                      
7206          63.410     8.970  HELLANDSJOEN                  
7210          63.340     9.400  SNILLFJORD                    
7215          63.380     9.250  TANNVIKVÅGEN                  
7220          63.480     9.180  SUNDLANDET                    
7222          63.510     9.160  HEMNSKJEL                     
7226          63.580     9.330  LEKSA                         
7230          64.530     8.410  KVENVÆR                       
7232          64.580     8.460  MONSØY                        
7235          64.420     8.420  SØRHITRA                      
7240          63.610     8.980  FILLAN                        
7241          63.640     8.990  ANSNES                        
7242          63.670     9.080  KNARRLAGSUND                  
7243          63.660     9.150  NORDBOTN                      
7246          63.530     9.090  SANDSTAD                      
7250          63.610     8.740  MELANDSJØ                     
7252          63.660     8.780  DOLMØY                        
7255          63.620     8.860  BARMANFJORDEN                 
7260          63.730     8.830  SISTRANDA                     
7262         863.000     0.080  3 INNTIAN                     
7263          63.710     8.820  HAMARVIK                      
7264          63.690     8.780  FLATVALSUNDET                 
7266          63.690     8.570  KVERVA                        
7268          63.670     8.370  TITRAN                        
7270          63.760     8.820  DYRVIK                        
7273          63.740     8.710  NORDDYRØY                     
7276          63.750     8.780  GURVIKDAL                     
7280          63.840     8.460  SULA                          
7282          63.870     8.550  BOGØYVÆR                      
7283          63.860     8.650  VADSØYSUND                    
7284          63.840     8.640  MAUSUNDVÆR                    
7285          63.930     8.820  GJÆSINGEN                     
7286          63.980     9.080  SØRBURØY                      
7287          64.000     9.190  SAUØY                         
7289          64.180     9.420  HALTEN                        
7300          63.300     9.920  ORKANGER                      
7310          63.310     9.800  GJØLME                        
7320          63.270     9.840  FANNREIM                      
7330          63.170     9.740  SVORKMO                       
7332          63.120     9.700  LØKKEN VERK                   
7334          63.190     9.590  HOSTON                        
7340          62.610     9.670  OPPDAL                        
7342          62.580     9.350  LØNSET                        
7343          62.620     9.570  VOGNILL                       
7344          62.700     9.430  GJEVILVASSHYTTA               
7346          62.660     9.880  FAGERHAUG                     
7347          62.740     9.990  ULSBERG                       
7348          62.710    10.050  INNSET                        
7349          62.940    10.210  SOKNEDAL                      
7350          63.300    10.190  BUVIKA                        
7352          63.310    10.270  ØYSANDEN                      
7353          63.320    10.090  BØRSA                         
7354          63.330    10.020  VIGGJA                        
7360          63.240    10.080  SKAUN                         
7363          63.260    10.030  SVORKLAND BRH. II             
7370          63.490     9.830  SELBEKKEN                     
7374          63.370     9.940  GEITASTRAND                   
7377          63.600     9.650  MØLNBUKT                      
7390          63.050     9.680  MELDAL                        
7391          62.820    10.040  BERKÅK                        
7392          62.850     9.860  STAMNAN                       
7393          62.870     9.850  RENNEBU                       
7394          62.910     9.770  GRINDAL                       
7395          62.800     9.650  NERSKOGEN                     
7396          62.970     9.730  JERPSTAD                      
7460          62.560    11.370  RØROS                         
7470          62.630    11.890  BREKKEBYGD                    
7480          62.820    11.320  ÅLEN                          
7482          62.660    11.430  GLÅMOS                        
7485          62.830    11.250  STENSLI                       
7487          62.920    11.150  HALTDALEN                     
7490          63.000    10.480  ROGNES                        
7494          62.940    10.750  SINGSÅS                       
7495          62.940    10.630  BJØRGEN                       
7496          62.970    10.580  KOTSØY                        
7497          62.870    10.480  BUDALEN                       
7500          63.470    10.920  STJØRDAL                      
7510          63.520    10.840  SKATVAL                       
7520          63.450    11.140  HEGRA                         
7525          63.460    11.360  FLORNES                       
7530          63.420    11.760  MERÅKER                       
7533          63.400    11.850  KOPPERÅ                       
7534          63.430    11.640  GUDÅ                          
7550          63.410    10.820  HOMMELVIK                     
7560          63.430    10.640  VIKHAMAR                      
7562          63.430    10.620  HUNDHAMAREN                   
7563          63.430    10.660  MALVIK                        
7570          63.430    10.930  HELL                          
7580          63.240    11.050  SELBU                         
7584          63.250    10.950  SELBUSTRAND                   
7585          63.380    11.100  ELVARLI                       
7590          63.040    11.680  TYDAL                         
7596          63.110    11.310  FLAKNAN                       
7597          63.190    11.160  HYTTBAKKEN                    
7600          63.750    11.300  LEVANGER                      
7612          63.780    11.160  YTTERØY                       
7620          63.680    11.220  SKOGN                         
7622          63.640    11.300  SKOGNS MARKABYGD              
7623          63.670    11.140  RONGLAN                       
7624          63.690    11.070  EKNE                          
7630          63.600    11.040  ÅSEN                          
7632          63.590    10.970  ÅSENFJORD                     
7633          63.550    10.760  FROSTA                        
7650          63.810    11.500  VERDAL                        
7660          63.780    11.780  VUKU                          
7663          63.810    11.540  STIKLESTAD                    
7670          63.880    11.300  SAKSHAUG                      
7672          63.860    11.480  RØRA                          
7680          63.860    11.190  UTØY                          
7682          63.910    11.270  KJERKNESVÅGEN                 
7690          63.820    11.010  MOSVIK                        
7692          63.880    11.040  VENNESHAMN                    
7693          63.780    10.990  SALTVIKHAMN                   
7700          64.020    11.570  STEINKJER                     
7710          63.920    11.430  SPARBU                        
7713          63.950    11.340  SANDVOLLAN                    
7720          64.090    11.210  MALM                          
7723          63.980    11.100  FOLLAFOSS                     
7727          63.800    10.600  VERRABOTN                     
7730          64.120    11.420  BEITESTAD                     
7733          64.210    11.260  NAMDALSEID                    
7740          64.300    10.520  STEINSDALEN                   
7742          64.300    10.300  YTTERVÅG                      
7743          64.330    10.510  SANDVIKSBERGET                
7748          64.400    10.500  SÆTERVIK                      
7750          64.120    11.730  BINDE                         
7753          64.150    11.690  KLINGSUNDET                   
7755          64.040    11.680  RØYSING                       
7760          64.190    12.350  SNÅSA                         
7762          64.150    12.220  JØRSTAD                       
7772          66.650    12.250  SELVÆR                        
7800          64.460    11.500  NAMSOS                        
7810          64.530    11.610  ALHUSSTRAND                   
7813          64.540    11.450  ELVALANDET                    
7815          64.620    11.340  SEIERSTAD                     
7817          64.680    11.460  SALSNES                       
7820          64.430    11.530  SPILLUM                       
7822          64.380    11.400  BANGSUND                      
7823          64.310    11.270  SJØÅSEN                       
7830          64.470    11.220  NORD-STADTLAND                
7840          64.490    10.960  LAUVSNES                      
7844          64.460    10.760  SØRFLATANGER                  
7845          64.370    10.830  OPPLAND                       
7846          64.420    10.570  HASVÅG                        
7850          64.540    11.270  FOSSLANDSOSEN                 
7860          64.470    11.740  SKAGE I NAMDALEN              
7863          64.480    11.940  OVERHALLA                     
7864          64.490    12.020  SKOGMO                        
7865          64.440    12.070  ØYSLETTA                      
7870          64.440    12.340  GRONG                         
7872          64.460    12.290  BERGSMO                       
7873          64.560    12.500  HARRAN                        
7874          64.520    12.400  GARTLAND                      
7880          64.390    12.340  FORMOFOSS                     
7882          64.460    13.610  NORDLI                        
7884          64.240    13.750  SØRLI                         
7890          64.910    13.170  NAMSSKOGAN                    
7892          64.680    12.710  LASSEMOEN                     
7893          64.630    13.110  SKOROVATN                     
7894          64.850    13.420  LIMINGEN                      
7896          64.830    13.010  BREKKVASSELV                  
7897          64.760    12.880  FLÅTÅDAL                      
7900          64.880    11.280  RØRVIK                        
7920          64.870    10.960  GARDSTAD                      
7923          64.360    11.150  OFSTADSJØEN                   
7924          64.900    10.940  AUSTADFJORD                   
7930          64.960    10.900  BORGAN                        
7935          64.750    10.780  SØRGJÆSLINGAN                 
7940          64.860    11.350  OTTERSØY                      
7950          64.730    11.180  ABELVÆR                       
7953          64.800    11.490  STRAND I NAMDALEN             
7962          64.780    11.870  OPPLØYG BRH.II                
7965          64.760    11.630  LUND                          
